Sr. No,Categories,URL
,,https://blinkit.com/dc/skin-face/face-moisturisers/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=204873&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Face+Moisturisers&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/body-lotions-oils/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=204875&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Body+Lotions+%26+Oils&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/lip-eye-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=204900&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Lip+%26+Eye+Care&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/face-masks-packs/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=887330&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Face+Masks+%26+Packs&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/toners-mists/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=887331&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Toners+%26+Mists&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/acne-blackhead-fixers/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=887332&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Acne+%26+Blackhead+Fixers&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/mens-grooming/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=204902&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Men%27s+Grooming&collection_name=Skin+%26+Face
,,https://blinkit.com/dc/skin-face/womens-grooming/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDI%3D&collection_group_id=204891&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Women%27s+Grooming&collection_name=Skin+%26+Face
10,Beauty & Cosmetics,https://blinkit.com/dc/beauty-cosmetics/lipstick-gloss-/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11672
,,https://blinkit.com/dc/beauty-cosmetics/cleansers-toners/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11671&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Cleansers+%26+Toners&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/foundation-compact/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11675&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Foundation+%26+Compact&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/blush-highlighter/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=22980&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Blush+%26+Highlighter&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/primer-concealer/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11676&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Primer+%26+Concealer&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/kajal-eyeliners/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11673&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Kajal+%26+Eyeliners&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/bindi-bangles-others/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11911&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Bindi%2C+Bangles+%26+Others&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/nail-paints-accessories/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=11674&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Nail+Paints+%26+Accessories&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/beauty-accessories/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=13642&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Beauty+Accessories&collection_name=Beauty+%26+Cosmetics
,,https://blinkit.com/dc/beauty-cosmetics/beauty-e-card/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDE%3D&collection_group_id=128500&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Beauty+E-Card&collection_name=Beauty+%26+Cosmetics
11,Feminine Hygiene,https://blinkit.com/dc/feminine-hygiene/sanitary-pads/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=12237
,,https://blinkit.com/dc/feminine-hygiene/tampons-menstrual-cups/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=11677&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Tampons+%26+Menstrual+Cups&collection_name=Feminine+Hygiene
,,https://blinkit.com/dc/feminine-hygiene/period-panty/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=12238&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Period+Panty&collection_name=Feminine+Hygiene
,,https://blinkit.com/dc/feminine-hygiene/period-pain-relief/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=11680&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Period+Pain+Relief&collection_name=Feminine+Hygiene
,,https://blinkit.com/dc/feminine-hygiene/intimate-wash-wipes/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=11678&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Intimate+Wash+%26+Wipes&collection_name=Feminine+Hygiene
,,https://blinkit.com/dc/feminine-hygiene/hair-removal/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=12239&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Hair+Removal&collection_name=Feminine+Hygiene
,,https://blinkit.com/dc/feminine-hygiene/mom-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNDA%3D&collection_group_id=11679&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Mom+Care&collection_name=Feminine+Hygiene
12,Baby Care,https://blinkit.com/dc/baby-care/diaper-wipes/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=46757
,,https://blinkit.com/dc/baby-care/baby-food/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=20667&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Baby+Food&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/baby-shampoo-soaps/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11683&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Baby+Shampoo+%26+Soaps&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/skin-hair-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11682&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Skin+%26+Hair+Care&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/feeding-essentials/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11686&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Feeding+Essentials&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/clothes-accessories/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=46758&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Clothes+%26+Accessories&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/health-hygiene/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11687&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Health+%26++Hygiene&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/baby-oral-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11688&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Baby+Oral+Care&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/baby-toys-gifts/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=11689&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Baby+Toys+%26+Gifts&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/baby-gear/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=628097&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Baby+Gear&collection_name=Baby+Care
,,https://blinkit.com/dc/baby-care/mom-care-needs/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzk%3D&collection_group_id=814811&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Mom+Care+Needs&collection_name=Baby+Care
13,Health & Pharma,https://blinkit.com/dc/health-pharma/fever-pain-relief/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=532514
,,https://blinkit.com/dc/health-pharma/cough-cold-flu/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=556584&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Cough%2C+Cold+%26+Flu&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/masks-sanitizers/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=11698&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Masks+%26+Sanitizers&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/stomach-digestive-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=531928&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Stomach+%26+Digestive+Care&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/protein-supplements/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=11695&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Protein+Supplements&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/vitamins-supplements/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=11694&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Vitamins+%26+Supplements&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/bandaid-wound-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=534549&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Bandaid+%26+Wound+Care&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/oral-care/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=556595&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Oral+Care&collection_name=Health+%26+Pharma
,,https://blinkit.com/dc/health-pharma/health-wellness-e-cards/?collection_uuid=OTg3NjU0MzIxMjM0NTMzMzI%3D&collection_group_id=128505&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Health+%26+Wellness+E-Cards&collection_name=Health+%26+Pharma
14,"Atta, Rice & Dal",https://blinkit.com/dc/atta-rice-dal/atta/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=16426
,,https://blinkit.com/dc/atta-rice-dal/rice/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=41521&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Rice&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/dal/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=16423&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Dal&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/besan-sooji-maida/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=16430&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Besan%2C+Sooji+%26+Maida&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/rajma-chhole-others/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=16425&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Rajma%2C+Chhole+%26+Others&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/millet-other-flours/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=874060&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Millet+%26+Other+Flours&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/organic/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=16427&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Organic&collection_name=Atta%2C+Rice+%26+Dal
,,https://blinkit.com/dc/atta-rice-dal/poha-daliya-other-grains/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNjk%3D&collection_group_id=31475&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Poha%2C+Daliya+%26+Other+Grains&collection_name=Atta%2C+Rice+%26+Dal
15,"Oil, Ghee & Masala",https://blinkit.com/dc/oil-ghee-masala/oil/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=18687
,,https://blinkit.com/dc/oil-ghee-masala/desi-ghee/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=11585&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Desi+Ghee&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/cow-ghee/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=92942&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Cow+Ghee&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/powdered-spices/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=16433&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Powdered+Spices&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/non-veg-spices/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=880385&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Non+Veg+Spices&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/salt-sugar-jaggery/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=11582&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Salt%2C+Sugar+%26+Jaggery&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/whole-spices/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=17743&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Whole+Spices&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/gravy-mixes-pastes/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=895753&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Gravy+Mixes+%26+Pastes&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/herbs-seasoning/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=16419&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Herbs+%26+Seasoning&collection_name=Oil%2C+Ghee+%26+Masala
,,https://blinkit.com/dc/oil-ghee-masala/organic/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTY%3D&collection_group_id=11590&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Organic&collection_name=Oil%2C+Ghee+%26+Masala
16,"Dairy, Bread & Eggs",https://blinkit.com/dc/dairy-bread-eggs/milk/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTU%3D&collection_group_id=11591
,,https://blinkit.com/dc/dairy-bread-eggs/bread-pav/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTU%3D&collection_group_id=11592&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Bread+%26+Pav&collection_name=Dairy%2C+Bread+%26+Eggs
,,https://blinkit.com/dc/dairy-bread-eggs/eggs/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTU%3D&collection_group_id=11595&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Eggs&collection_name=Dairy%2C+Bread+%26+Eggs
,,https://blinkit.com/dc/dairy-bread-eggs/curd-yogurt/?collection_uuid=OTg3NjU0MzIxMjM0NTMzNTU%3D&collection_group_id=11593&sort=bestsellers&enable_auto_suggestions=false&should_disable_rails=false&hide_filters=false&show_filters=true&oos_visibility=true&exclude_combos=false&disable_previous_buy_boosting=false&should_disable_listing=false&should_personalise=false&critical_entities_visibility=false&collection_group_name=Curd+%26+Yogurt&collection_name=Dairy%2C+Bread+%26+Eggs
